generation_formed,score,smiles_str
2,0.510648646927322,C1(CC(C=O)OC(C1)O)=O
2,0.506563270068611,C1(CC(CC(C1O)=O)O)=O
2,0.5019973354180111,C1(C(CC(C(C1)O)O)=O)=O
2,0.49120530178758803,C1C(C2C(C(C(O)(O2)O1)O)O)O
2,0.48373139610036703,C1(CCC(C(C1O)O)=O)=O
2,0.48342974269751005,C(CO)(C(C(CO)(CO)O)O)=O
2,0.466601264732773,C(CC(C(C=C)=O)=O)=O
2,0.45993062348559005,C1C(C(C(C(C=1)=O)O)O)O
2,0.45948154951899806,C(CO)(C(C(C=C)=O)O)=O
2,0.45020472928870003,C1(C(O)OC(C(CO)O)C1O)=O
2,0.45020472928870003,C1(C(O)OC(CO)C(C1O)O)=O
2,0.45020472928870003,C1(C(O)OCC(C(C1O)O)O)=O
2,0.45020472928870003,C1C2C(C(C(C(O)(O2)O1)O)O)O
2,0.44930452813848404,C(C1(C(C=CC1O)O)O)=O
2,0.448680545738782,C(C=CC(C(C)=O)=O)=O
2,0.44770953857793905,C(CC(C=O)=O)=CC=O
2,0.44043449226289505,C=CC(CC(C=O)=O)=O
2,0.434154938626918,C(C(C)(CC(C=O)=O)O)=O
2,0.43102769933163704,C(C1(CCC(C1O)=O)O)=O
2,0.424683535541291,C(C(C=CC(C)=O)=O)=O
2,0.40741604538622805,C1(C(C(C(C1)O)(CO)O)O)=O
2,0.40741604538622805,C1(C(CC(CO)(C1O)O)O)=O
2,0.40741604538622805,C1(COC(CO)(CC1O)O)=O
2,0.40668556799634803,C(C(C(OCC(C)=O)O)O)=O
2,0.40318328428536204,C1(C(CC(C1CO)O)=O)=O
2,0.396561796381022,C(CO)=CC(C(CO)=O)=O
2,0.39524438483628904,C(C(C(C)=O)(C(CO)O)O)=O
2,0.39524438483628904,C1C(C(C(O)O1)(C(CO)O)O)O
2,0.388570998399402,C(CC1(C(CCO1)=O)O)=O
2,0.38368132158636603,C(CC=CC(C=O)=O)=O
2,0.377016511815484,C1(C(CO)C(C(C1)=O)O)=O
2,0.374331567040528,C1(C(C(CO)(O)OCC1)O)=O
2,0.373133966303314,C1(CC(C=O)OC1(C)O)=O
2,0.36044943758740605,C(C1C(CC(C)(O1)O)=O)=O
2,0.357539752102341,C(C1C(C(C(C1)=O)O)O)=O
2,0.357539752102341,C(C1C(CCC(O1)O)=O)=O
2,0.34246881545975305,C1(C(CO)(O)OC(CO)C1)=O
2,0.34246881545975305,C1(C(CO)(O)OCC(C1)O)=O
2,0.34164170334104005,C(C(CC(C=O)O)O)=O
2,0.33707263839885104,C1C2(CC(C(C(O)O1)O2)O)O
2,0.33623745252832304,C1(CC(C=O)(O)OCC1)=O
2,0.33233806730702103,C(CO)(C1(CC(CO1)O)O)=O
2,0.326994830462965,C1(C(C(C(CO)(C1)O)O)O)=O
2,0.326994830462965,C1(C(C(C(C)(C1O)O)O)O)=O
2,0.326994830462965,C1(COC(C)(C(C1O)O)O)=O
2,0.326989850564743,CC1(C2C(C(C(O)O2)O1)O)O
2,0.32683065959706403,C(C1(CCC(CO1)=O)O)=O
2,0.32408016601100104,C1(CC2C(C(C(O)O2)O)O1)O
2,0.32408016601100104,C1(C2C(C(CC(O)O2)O1)O)O
2,0.32324866165861005,C1C(C2C(CC(O)O2)(O)O1)O
2,0.32315207279741304,C1C(C(C(C=1)=O)(CO)O)O
2,0.32309392334416104,C1C2C(C(CC(O)O2)(O)O1)O
2,0.29788068642362503,C1(CC(C(C(C)=O)O1)O)=O
2,0.296425847872044,C1(CC(C(CC=O)O1)O)=O
2,0.29397687276348,C1(CC(C(CCO1)=O)O)=O
2,0.29397687276348,C1(CCOCC(C1O)=O)=O
2,0.288592993351515,C1C2CC(C(C(O)O2)O)(O)O1
2,0.28457008216052804,C1(CC(CC(CO1)=O)O)=O
2,0.28457008216052804,C1(COCC(CC1O)=O)=O
2,0.279092061403091,C1(CCC(OC1CO)=O)=O
2,0.274798651761259,C1(CCC(OCC1O)=O)=O
2,0.274798651761259,C1(C(COCC(C1)=O)O)=O
2,0.274409206188168,C1(COC(C(C)=O)C1O)=O
2,0.27432810289308,C1C2C(CC(C(O)O1)(O)O2)O
2,0.272954363911296,C(CC1C(C(CO1)=O)O)=O
2,0.270915115787531,C(C1C2CC(C(O)O2)(O)O1)O
2,0.270915115787531,C1C(C2CC(C(O)O2)(O)O1)O
2,0.27076037607609804,C1C2C(CC(C(O)O2)(O)O1)O
2,0.267663199058618,C1(C(CO)OCC(C1)=O)=O
2,0.26640753035887604,C1(CC(CC(CO)O1)=O)=O
2,0.264557000901434,C(C1(CC(C(C1)=O)O)O)=O
2,0.262114118388738,C1(CC(CC(CO1)O)=O)=O
2,0.262114118388738,C1(C(COCC(C1)O)=O)=O
2,0.26034718526050005,C1(CC(C(C1CO)=O)O)=O
2,0.256798378843698,C1(COC(CCO)(C1O)O)=O
2,0.256381892319652,C12C(C(C(CC1O)(O)O2)O)O
2,0.254978668014403,C1(C(COC(CO)C1)=O)=O
2,0.235038362978841,C1(CC(CO1)O)=O
2,0.225149776507053,C(C1(C(CCC1O)=O)O)=O
2,0.225149776507053,C(C1(C=CC(C1O)O)O)=O
2,0.225149776507053,C1(C2(C(C(CC2O)O1)O)O)O
2,0.216621033567819,C(CO)(CCOC(C=O)O)=O
2,0.216621033567819,C1CC2(C(C(C(O2)O1)O)O)O
2,0.20721424063656002,C1C(C(OCC(C=1)=O)O)O
2,0.20721424063656002,C1C2(CC(C(C(O2)O1)O)O)O
2,0.20454375604155903,C(C(C1CC(CO1)=O)O)=O
2,0.203678195550921,C1(C(C(C=O)OCC1)O)=O
2,0.203678195550921,C(C(C1C(CCO1)=O)O)=O
2,0.20200874628487503,C1OCC(C(C(C=1)=O)O)O
2,0.20200874628487503,C(OCC(C(C(C)=O)O)O)=O
2,0.20200874628487503,C(CO)(CC(OCC=O)O)=O
2,0.20046635223541,CC1(C2C(C(C(O1)O2)O)O)O
2,0.19901151088986102,C12C(C(C(CC(O)O1)O2)O)O
2,0.19859575731668203,C1OC(C(C=1)=O)C(CO)O
2,0.19859575731668203,C(OC(C(C)=O)C(CO)O)=O
2,0.19844101900223202,C1OC(CO)C(C(C=1)=O)O
2,0.19844101900223202,C(OC(CO)C(C(C)=O)O)=O
2,0.19744280884030802,C1C(O)OCC(C(C=1)=O)O
2,0.19744280884030802,C(C)(C(COC(C=O)O)O)=O
2,0.19744280884030802,C1C(C2(CC(C(O2)O1)O)O)O
2,0.193875084351632,C1C(OC(C(C=1)=O)CO)O
2,0.193875084351632,C(C)(C(CO)OC(C=O)O)=O
2,0.193875084351632,C12C(CC(C(CO)O1)(O)O2)O
2,0.18475827919307602,C1COC(C(C(C=1)=O)O)O
2,0.18475827919307602,C(OCC(CC(CO)=O)O)=O
2,0.18475827919307602,C(C)(C(C(OCC=O)O)O)=O
2,0.18362633844360302,C(C1C2C(CC(O)(O1)O2)O)O
2,0.181190553307417,C(OC(CO)CC(CO)=O)=O
2,0.17584197195235202,C1C(COC(C(C=1)=O)O)O
2,0.17584197195235202,C(C(COC(C(C)=O)O)O)=O
2,0.17584197195235202,C1(C(CC(C(CO1)O)O)O)=O
2,0.175765203148942,C1C(C2C(CC(O)(O2)O1)O)O
2,0.17262119399372,C(C1C(CC(CO)O1)=O)=O
2,0.17227424513537,C1C(CO)OC(C(C=1)=O)O
2,0.17227424513537,C(C(CO)OC(C(C)=O)O)=O
2,0.16356784345104802,C1C2C(C(CC(O)(O2)O1)O)O
2,0.14026021510351,C1(C(CO)CC(C1O)=O)=O
2,0.14026021510351,C1C(C(C(C=1CO)=O)O)O
2,0.14026021510351,C=C1C(C(C(C1O)O)O)=O
2,0.14026021510351,C1(C(C(C(CO)C1O)O)O)=O
2,0.130853422637913,C(C1C(CC(C=O)O1)O)=O
2,0.130853422637913,C(C1C=CC(CO)(O1)O)=O
2,0.130853422637913,C(C1C(C=C(CO)O1)O)=O
2,0.130853422637913,C(CC(CO)(OCC=O)O)=O
2,0.130853422637913,C1(C2C(CC(CO)(O2)O1)O)O
2,0.12763592572871102,C1(COCC1O)=O
2,0.12751852320495502,C(C1C(C(C(C)O1)=O)O)=O
2,0.12751852320495502,C(C1C(C(C(O1)=C)O)O)=O
2,0.12751852320495502,C(C(C(C)(OCC=O)O)O)=O
2,0.12751852320495502,CC12C(C(C(C(O)O1)O2)O)O
2,0.12606367999676202,C1C(C(C(C=1C=O)O)O)O
2,0.12606367999676202,C(C(C1C=CC(O)O1)O)=O
2,0.12606367999676202,C(C(C1C(C=CO1)O)O)=O
2,0.12606367999676202,C(C1C(C=CC(O)O1)O)=O
2,0.12606367999676202,C(C1C(C(C=CO1)O)O)=O
2,0.12606367999676202,C(C(CC(OCC=O)O)O)=O
2,0.12606367999676202,C1(C2C(C(C(C2O)O1)O)O)O
2,0.12606367999676202,C12CC(C(C(C(O)O1)O)O2)O
2,0.12606367999676202,C12CC(C(C(C(O)O1)O2)O)O
2,0.12564792921755,C(CC1C(C(CO1)O)=O)=O
2,0.12564792921755,C1(C(C(CO1)O)O)=CC=O
2,0.12108199503261101,C1(CCC(C1(CO)O)=O)=O
2,0.12108199503261101,C1(C(CO)(CC(C1)=O)O)=O
2,0.11852821307245201,C(C1C(C(C(CO)O1)O)O)=O
2,0.11852821307245201,C1(C(CO)OC(CO)C1O)=O
2,0.11852821307245201,C(C1C(C(C(CO1)O)O)O)=O
2,0.11852821307245201,C1(C(CO)OCC(C1O)O)=O
2,0.10839746491971901,C(C(C1CC(CO1)O)=O)=O
2,0.10839746491971901,C(C(C1OCC(C=1)O)O)=O
2,0.10839746491971901,C(C(C1(C=CCO1)O)O)=O
2,0.099481155816349,C1C(C(CO)OC=1C=O)O
2,0.099481155816349,C(C1(C=CC(CO)O1)O)=O
2,0.099481155816349,C1C(C(COC=1C=O)O)O
2,0.099481155816349,C(C1(C=CC(CO1)O)O)=O
2,0.098409361624974,C1C(C(CO)O)OC(C=1)=O
2,0.086212001927081,C1C(C(CO)OC(C=1)=O)O
2,0.078350866399589,C1C(C(COC(C=1)=O)O)O
2,0.078350866399589,C(C(COCC(CO)=O)O)=O
2,0.078350866399589,C1(C(C(COCC1O)O)O)=O
2,0.078350866399589,C1C2(C(C(C(CO1)O2)O)O)O
2,0.074937878129887,C1(C(C(CO)O)OCC1O)=O
2,0.074937878129887,C1C2(C(C(C(CO)O2)O1)O)O
2,0.074937878129887,C1C2(C(C(C(CO2)O)O1)O)O
2,0.074783139582607,C(C(CO)OCC(CO)=O)=O
2,0.074783139582607,C1(C(C(CO)OCC1O)O)=O
2,0.074783139582607,C1C2(C(C(C(CO2)O1)O)O)O
